first_schema;e1;e2;score
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/processed_meat_sweat;http://data.odeuropa.eu/vocabulary/historical-scent/body_odour_sweat;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/mineral_chemical;http://data.odeuropa.eu/vocabulary/historical-scent/chemical;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/herbs_earth;http://data.odeuropa.eu/vocabulary/historical-scent/earthy__mineral_earth;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/maillard_coffee;http://data.odeuropa.eu/vocabulary/historical-scent/empyreumatic__smoky_coffee;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/herbs_green_tea;http://data.odeuropa.eu/vocabulary/historical-scent/empyreumatic__smoky_tea;0.7972397505923174
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/floral_tobacco;http://data.odeuropa.eu/vocabulary/historical-scent/empyreumatic__smoky_tobacco;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/aromatic_vanilla;http://data.odeuropa.eu/vocabulary/historical-scent/empyreumatic__smoky_vanilla;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/floral_jasmine;http://data.odeuropa.eu/vocabulary/historical-scent/floral_jasmin;0.8930636622165572
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/herbs_rose;http://data.odeuropa.eu/vocabulary/historical-scent/floral_rose;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/floral_hyacinth;http://data.odeuropa.eu/vocabulary/historical-scent/floral_tulip;0.7399206928274439
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/aromatic_violet;http://data.odeuropa.eu/vocabulary/historical-scent/floral_violet;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/mineral_camphor;http://data.odeuropa.eu/vocabulary/historical-scent/fresh_green_camphor;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/herbs_grass;http://data.odeuropa.eu/vocabulary/historical-scent/fresh_green_grass;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/fruity_rubber;http://data.odeuropa.eu/vocabulary/historical-scent/fruity;0.7226258517184445
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/floral_apple;http://data.odeuropa.eu/vocabulary/historical-scent/fruity_apple;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/pome_banana;http://data.odeuropa.eu/vocabulary/historical-scent/fruity_banana;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/berry_grape;http://data.odeuropa.eu/vocabulary/historical-scent/fruity_grapes;0.8332626837334283
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/citrus_lemon;http://data.odeuropa.eu/vocabulary/historical-scent/fruity_lemon;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/grain_bread;http://data.odeuropa.eu/vocabulary/historical-scent/gourmand__food_bread;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/fermented_wine;http://data.odeuropa.eu/vocabulary/historical-scent/gourmand__food_wine;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/floral_lavender;http://data.odeuropa.eu/vocabulary/historical-scent/herbal_lavender;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/edible_oil_mint;http://data.odeuropa.eu/vocabulary/historical-scent/herbal_mint;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/herbs_thyme;http://data.odeuropa.eu/vocabulary/historical-scent/herbal_thyme;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/mineral_gasoline;http://data.odeuropa.eu/vocabulary/historical-scent/industrial_gasoline;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/edible_oil_oil;http://data.odeuropa.eu/vocabulary/historical-scent/industrial_oil;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/animal_smoke;http://data.odeuropa.eu/vocabulary/historical-scent/industrial_smoke;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/mineral_metal;http://data.odeuropa.eu/vocabulary/historical-scent/metallic_metals;0.8332626837334284
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/maillard_mildew;http://data.odeuropa.eu/vocabulary/historical-scent/mouldy_mildew;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/vegetable_carrot;http://data.odeuropa.eu/vocabulary/historical-scent/radical__root_carrot;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/vegetable_orris;http://data.odeuropa.eu/vocabulary/historical-scent/radical__root_orris_root;0.780621931285197
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/sweet_spices_cinnamon;http://data.odeuropa.eu/vocabulary/historical-scent/spicy_cinnamon;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/seed_spices_clove;http://data.odeuropa.eu/vocabulary/historical-scent/spicy_cloves;0.8332626837334283
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/sweet_spices_nutmeg;http://data.odeuropa.eu/vocabulary/historical-scent/spicy_nutmeg;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/fecal;http://data.odeuropa.eu/vocabulary/historical-scent/sulphurous__rotten__fecal_fecal;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/herbs_sweet;http://data.odeuropa.eu/vocabulary/historical-scent/sweet;1.0
edwards;http://data.odeuropa.eu/vocabulary/edwards/citrus;http://data.odeuropa.eu/vocabulary/drom/citrus;0.9999999999999998
edwards;http://data.odeuropa.eu/vocabulary/edwards/soft_floral;http://data.odeuropa.eu/vocabulary/drom/floral;0.9999999999999996
edwards;http://data.odeuropa.eu/vocabulary/edwards/fruity;http://data.odeuropa.eu/vocabulary/drom/fruity;0.9999999999999998
edwards;http://data.odeuropa.eu/vocabulary/edwards/green;http://data.odeuropa.eu/vocabulary/drom/green;0.9999999999999998
edwards;http://data.odeuropa.eu/vocabulary/edwards/woody;http://data.odeuropa.eu/vocabulary/drom/woody;0.9999999999999998
historic-book;http://data.odeuropa.eu/vocabulary/historic-book/citrus;http://data.odeuropa.eu/vocabulary/drom/citrus;1.0
historic-book;http://data.odeuropa.eu/vocabulary/historic-book/green;http://data.odeuropa.eu/vocabulary/drom/green;1.0
historic-book;http://data.odeuropa.eu/vocabulary/historic-book/vanilla;http://data.odeuropa.eu/vocabulary/drom/vanilla_absolute;0.7074572043116136
dhsv-sw;http://data.odeuropa.eu/vocabulary/dhsv-sw/bergamot;http://data.odeuropa.eu/vocabulary/drom/bergamot_oil;0.8434558550786918
dhsv-sw;http://data.odeuropa.eu/vocabulary/dhsv-sw/floraal;http://data.odeuropa.eu/vocabulary/drom/floral;0.7630521628192929
dhsv-sw;http://data.odeuropa.eu/vocabulary/dhsv-sw/civets;http://data.odeuropa.eu/vocabulary/historical-scent/animalistic_civet;0.8304581135692028
dhsv-sw;http://data.odeuropa.eu/vocabulary/dhsv-sw/snuffen;http://data.odeuropa.eu/vocabulary/historical-scent/empyreumatic__smoky_snuff;0.7093568180896874
dhsv-sw;http://data.odeuropa.eu/vocabulary/dhsv-sw/floraal;http://data.odeuropa.eu/vocabulary/historical-scent/floral;0.8546784090448438
dhsv-sw;http://data.odeuropa.eu/vocabulary/dhsv-sw/ozon;http://data.odeuropa.eu/vocabulary/historical-scent/ozonic__aquatic_ozone;0.7965497726627812
dhsv-sw;http://data.odeuropa.eu/vocabulary/dhsv-sw/ammonia;http://data.odeuropa.eu/vocabulary/historical-scent/sour__acidic_ammonia;1.0
dhsv-sw;http://data.odeuropa.eu/vocabulary/dhsv-sw/miasma;http://data.odeuropa.eu/vocabulary/historical-scent/sulphurous__rotten__fecal_miasma;1.0
historic-book;http://data.odeuropa.eu/vocabulary/historic-book/body_odour;http://data.odeuropa.eu/vocabulary/historical-scent/body_odour;1.0
historic-book;http://data.odeuropa.eu/vocabulary/historic-book/chemical;http://data.odeuropa.eu/vocabulary/historical-scent/chemical;1.0
historic-book;http://data.odeuropa.eu/vocabulary/historic-book/earthly;http://data.odeuropa.eu/vocabulary/historical-scent/earthy__mineral_earth;0.7094795685564114
historic-book;http://data.odeuropa.eu/vocabulary/historic-book/burning;http://data.odeuropa.eu/vocabulary/historical-scent/empyreumatic__smoky_animal_burning;0.8284635786548653
historic-book;http://data.odeuropa.eu/vocabulary/historic-book/ash;http://data.odeuropa.eu/vocabulary/historical-scent/empyreumatic__smoky_ash;1.0
historic-book;http://data.odeuropa.eu/vocabulary/historic-book/vanilla;http://data.odeuropa.eu/vocabulary/historical-scent/empyreumatic__smoky_vanilla;1.0
historic-book;http://data.odeuropa.eu/vocabulary/historic-book/fish;http://data.odeuropa.eu/vocabulary/historical-scent/fishy_fish;1.0
historic-book;http://data.odeuropa.eu/vocabulary/historic-book/industrial;http://data.odeuropa.eu/vocabulary/historical-scent/industrial;1.0
historic-book;http://data.odeuropa.eu/vocabulary/historic-book/coal;http://data.odeuropa.eu/vocabulary/historical-scent/industrial_coal;1.0
historic-book;http://data.odeuropa.eu/vocabulary/historic-book/gasoline_like;http://data.odeuropa.eu/vocabulary/historical-scent/industrial_gasoline;0.9365341931766162
historic-book;http://data.odeuropa.eu/vocabulary/historic-book/vinegar;http://data.odeuropa.eu/vocabulary/historical-scent/sour__acidic_vinegar;1.0
historic-book;http://data.odeuropa.eu/vocabulary/historic-book/sweet_spicy;http://data.odeuropa.eu/vocabulary/historical-scent/spicy;0.7840133282728625
historic-book;http://data.odeuropa.eu/vocabulary/historic-book/sweet;http://data.odeuropa.eu/vocabulary/historical-scent/sweet;1.0
dravnieks-descriptors;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/22;http://data.odeuropa.eu/vocabulary/edwards/aromatic;1.0
dravnieks-descriptors;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/141;http://data.odeuropa.eu/vocabulary/edwards/dry_woods;0.7489943809106451
dravnieks-descriptors;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/14;http://data.odeuropa.eu/vocabulary/edwards/floral;1.0
dravnieks-descriptors;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/39;http://data.odeuropa.eu/vocabulary/edwards/woody;1.0
zwaardemaker;http://data.odeuropa.eu/vocabulary/zwaardemaker/fragrant;http://data.odeuropa.eu/vocabulary/historic-book/fragrant;1.0
drom;http://data.odeuropa.eu/vocabulary/drom/black_currant_absolute;http://data.odeuropa.eu/vocabulary/flavornet/odors/animal_black_currant;0.8757216088812372
drom;http://data.odeuropa.eu/vocabulary/drom/green;http://data.odeuropa.eu/vocabulary/flavornet/odors/animal_green;1.0
drom;http://data.odeuropa.eu/vocabulary/drom/citrus;http://data.odeuropa.eu/vocabulary/flavornet/odors/aromatic_citrus;1.0
drom;http://data.odeuropa.eu/vocabulary/drom/vanilla_absolute;http://data.odeuropa.eu/vocabulary/flavornet/odors/aromatic_vanilla;0.7936436788450061
drom;http://data.odeuropa.eu/vocabulary/drom/coriander_oil;http://data.odeuropa.eu/vocabulary/flavornet/odors/citrus_coriander;0.8959367907332515
drom;http://data.odeuropa.eu/vocabulary/drom/lavender;http://data.odeuropa.eu/vocabulary/flavornet/odors/citrus_lavender;1.0
drom;http://data.odeuropa.eu/vocabulary/drom/lemon_oil;http://data.odeuropa.eu/vocabulary/flavornet/odors/citrus_lemon;0.8843728875008097
drom;http://data.odeuropa.eu/vocabulary/drom/mandarin_oil;http://data.odeuropa.eu/vocabulary/flavornet/odors/citrus_mandarin;0.8851873695016921
drom;http://data.odeuropa.eu/vocabulary/drom/orange_oil;http://data.odeuropa.eu/vocabulary/flavornet/odors/citrus_orange;0.8734073045925542
drom;http://data.odeuropa.eu/vocabulary/drom/orris_absolute;http://data.odeuropa.eu/vocabulary/flavornet/odors/edible_oil_orris;0.8126650410109375
drom;http://data.odeuropa.eu/vocabulary/drom/floral;http://data.odeuropa.eu/vocabulary/flavornet/odors/floral;1.0
drom;http://data.odeuropa.eu/vocabulary/drom/geranium_oil;http://data.odeuropa.eu/vocabulary/flavornet/odors/floral_geranium;0.8636488915136415
drom;http://data.odeuropa.eu/vocabulary/drom/lavender_oil;http://data.odeuropa.eu/vocabulary/flavornet/odors/floral_lavender;0.863425801961859
drom;http://data.odeuropa.eu/vocabulary/drom/rose_oil;http://data.odeuropa.eu/vocabulary/flavornet/odors/floral_rose;0.8428925142839733
drom;http://data.odeuropa.eu/vocabulary/drom/tobacco;http://data.odeuropa.eu/vocabulary/flavornet/odors/floral_tobacco;1.0
drom;http://data.odeuropa.eu/vocabulary/drom/fruity;http://data.odeuropa.eu/vocabulary/flavornet/odors/fruity;1.0
drom;http://data.odeuropa.eu/vocabulary/drom/basil_oil;http://data.odeuropa.eu/vocabulary/flavornet/odors/seed_spices_basil;0.8908260463724702
drom;http://data.odeuropa.eu/vocabulary/drom/nutmeg_oil;http://data.odeuropa.eu/vocabulary/flavornet/odors/sweet_spices_nutmeg;0.8890722204255523
drom;http://data.odeuropa.eu/vocabulary/drom/grapefruit_oil;http://data.odeuropa.eu/vocabulary/flavornet/odors/tropical_grapefruit;0.8959367907332515
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/aromatic_pine;http://data.odeuropa.eu/vocabulary/edwards/aromatic;0.7258661955012564
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/stone_fresh;http://data.odeuropa.eu/vocabulary/edwards/fresh;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/fruity_rubber;http://data.odeuropa.eu/vocabulary/edwards/fruity;0.7470803034170385
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/herbs_green;http://data.odeuropa.eu/vocabulary/edwards/green;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/floral_wood;http://data.odeuropa.eu/vocabulary/edwards/woods;0.7921624953744713
edwards;http://data.odeuropa.eu/vocabulary/edwards/green;http://data.odeuropa.eu/vocabulary/flavornet/odors/animal_green;1.0
edwards;http://data.odeuropa.eu/vocabulary/edwards/aromatic;http://data.odeuropa.eu/vocabulary/flavornet/odors/aromatic;1.0
edwards;http://data.odeuropa.eu/vocabulary/edwards/citrus;http://data.odeuropa.eu/vocabulary/flavornet/odors/aromatic_citrus;1.0
edwards;http://data.odeuropa.eu/vocabulary/edwards/woods;http://data.odeuropa.eu/vocabulary/flavornet/odors/aromatic_wood;0.7921624953744713
edwards;http://data.odeuropa.eu/vocabulary/edwards/fresh;http://data.odeuropa.eu/vocabulary/flavornet/odors/citrus_fresh;1.0
edwards;http://data.odeuropa.eu/vocabulary/edwards/soft_floral;http://data.odeuropa.eu/vocabulary/flavornet/odors/floral;0.9999999999999998
edwards;http://data.odeuropa.eu/vocabulary/edwards/fruity;http://data.odeuropa.eu/vocabulary/flavornet/odors/fruity;1.0
zwaardemaker;http://data.odeuropa.eu/vocabulary/zwaardemaker/fragrant;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/21;1.0
zwaardemaker;http://data.odeuropa.eu/vocabulary/zwaardemaker/aromatic;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/22;1.0
drom;http://data.odeuropa.eu/vocabulary/drom/bergamot_oil;http://data.odeuropa.eu/vocabulary/dhsv-sw/bergamot;0.8434558550786918
drom;http://data.odeuropa.eu/vocabulary/drom/floral;http://data.odeuropa.eu/vocabulary/dhsv-sw/floraal;0.7630521628192929
edwards;http://data.odeuropa.eu/vocabulary/edwards/water;http://data.odeuropa.eu/vocabulary/dhsv-sw/water;1.0
dravnieks-descriptors;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/22;http://data.odeuropa.eu/vocabulary/zwaardemaker/aromatic;1.0
dravnieks-descriptors;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/21;http://data.odeuropa.eu/vocabulary/zwaardemaker/fragrant;1.0
historical-scent;http://data.odeuropa.eu/vocabulary/historical-scent/sour__acidic_ammonia;http://data.odeuropa.eu/vocabulary/dhsv-sw/ammonia;1.0
historical-scent;http://data.odeuropa.eu/vocabulary/historical-scent/animalistic_civet;http://data.odeuropa.eu/vocabulary/dhsv-sw/civets;0.8304581135692028
historical-scent;http://data.odeuropa.eu/vocabulary/historical-scent/floral;http://data.odeuropa.eu/vocabulary/dhsv-sw/floraal;0.8546784090448438
historical-scent;http://data.odeuropa.eu/vocabulary/historical-scent/sulphurous__rotten__fecal_miasma;http://data.odeuropa.eu/vocabulary/dhsv-sw/miasma;1.0
historical-scent;http://data.odeuropa.eu/vocabulary/historical-scent/ozonic__aquatic_ozone;http://data.odeuropa.eu/vocabulary/dhsv-sw/ozon;0.7965497726627812
historical-scent;http://data.odeuropa.eu/vocabulary/historical-scent/empyreumatic__smoky_snuff;http://data.odeuropa.eu/vocabulary/dhsv-sw/snuffen;0.7093568180896874
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/pome_pear;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/10;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/herbs_medicine;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/102;0.7739315736253392
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/mineral_chemical;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/103;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/fermented_bitter;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/104;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/mineral_sharp;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/105;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/fermented_sour;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/106;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/fecal_urine;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/109;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/stone_peach;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/12;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/mineral_paint;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/120;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/maillard_popcorn;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/122;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/vegetable_cooked_vegetable;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/126;0.9640891252301109
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/fermented_rancid;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/127;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/pome_banana;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/13;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/mineral_garlic;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/132;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/fermented_putrid;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/137;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/fecal;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/138;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/herbs_warm;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/146;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/herbs_rose;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/15;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/aromatic_violet;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/16;0.8546702973305752
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/floral_lavender;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/17;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/citrus_cologne;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/18;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/citrus_lemon;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/2;1.0
flavornet-odors;http://data.odeuropa.eu/vocabulary/flavornet/odors/aromatic_pine;http://data.odeuropa.eu/vocabulary/dravnieks/descriptors/22;0.7316379537961123
